regiao;estado;coduf;data;semanaEpidemiologica;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos
Norte;RO;11;2020-05-17;21;1777225;1963;44;74;5
Norte;RO;11;2020-05-18;21;1777225;2043;80;77;3
Norte;RO;11;2020-05-19;21;1777225;2257;214;87;10
Norte;RO;11;2020-05-20;21;1777225;2499;242;90;3
Norte;RO;11;2020-05-21;21;1777225;2659;160;101;11
Norte;RO;11;2020-05-22;21;1777225;2774;115;106;5
Norte;RO;11;2020-05-23;21;1777225;3109;335;115;9
Norte;RO;11;2020-05-24;22;1777225;3201;92;121;6
Norte;RO;11;2020-05-25;22;1777225;3268;67;121;0
Norte;RO;11;2020-05-26;22;1777225;3493;225;133;12
Norte;RO;11;2020-05-27;22;1777225;3862;369;137;4
Norte;RO;11;2020-05-28;22;1777225;4252;390;142;5
Norte;RO;11;2020-05-29;22;1777225;4502;250;145;3
Norte;RO;11;2020-05-30;22;1777225;4743;241;151;6
Norte;RO;11;2020-05-31;23;1777225;4942;199;156;5
Norte;RO;11;2020-06-01;23;1777225;5172;230;159;3
Norte;RO;11;2020-06-02;23;1777225;5477;305;172;13
Norte;RO;11;2020-06-03;23;1777225;5713;236;180;8
Norte;RO;11;2020-06-04;23;1777225;6459;746;194;14
Norte;RO;11;2020-06-05;23;1777225;6862;403;213;19
Norte;RO;11;2020-06-06;23;1777225;7700;838;228;15
Norte;RO;11;2020-06-07;24;1777225;8110;410;235;7
Norte;RO;11;2020-06-08;24;1777225;8626;516;245;10
Norte;RO;11;2020-06-09;24;1777225;9220;594;255;10
Norte;RO;11;2020-06-10;24;1777225;9850;630;267;12
Norte;RO;11;2020-06-11;24;1777225;10547;697;293;26
Norte;RO;11;2020-06-12;24;1777225;11224;677;296;3
Norte;RO;11;2020-06-13;24;1777225;11710;486;309;13
Norte;RO;11;2020-06-14;25;1777225;11865;155;324;15
Norte;RO;11;2020-06-15;25;1777225;12180;315;332;8
Norte;RO;11;2020-06-16;25;1777225;13010;830;346;14
Norte;RO;11;2020-06-17;25;1777225;13567;557;360;14
Norte;RO;11;2020-06-18;25;1777225;13804;237;374;14
Norte;RO;11;2020-06-19;25;1777225;14353;549;391;17
Norte;RO;11;2020-06-20;25;1777225;14952;599;409;18
Norte;RO;11;2020-06-21;26;1777225;15181;229;417;8
Norte;RO;11;2020-06-22;26;1777225;15827;646;431;14
Norte;RO;11;2020-06-23;26;1777225;16498;671;444;13
Norte;RO;11;2020-06-24;26;1777225;17424;926;455;11
Norte;RO;11;2020-06-25;26;1777225;18173;749;467;12
Norte;RO;11;2020-06-26;26;1777225;19271;1098;476;9
Norte;RO;11;2020-06-27;26;1777225;19271;0;476;0
Norte;RO;11;2020-06-28;27;1777225;19820;549;486;10
Norte;RO;11;2020-06-29;27;1777225;20406;586;500;14
Norte;RO;11;2020-06-30;27;1777225;21251;845;518;18
Norte;RO;11;2020-07-01;27;1777225;21462;211;520;2
Norte;RO;11;2020-07-02;27;1777225;21970;508;530;10
Norte;RO;11;2020-07-03;27;1777225;22241;271;533;3
Norte;RO;11;2020-07-04;27;1777225;22957;716;548;15
Norte;RO;11;2020-07-05;28;1777225;23479;522;555;7
Norte;RO;11;2020-07-06;28;1777225;23921;442;558;3
Norte;RO;11;2020-07-07;28;1777225;24564;643;577;19
Norte;RO;11;2020-07-08;28;1777225;25067;503;585;8
Norte;RO;11;2020-07-09;28;1777225;25402;335;589;4
Norte;RO;11;2020-07-10;28;1777225;26000;598;605;16
Norte;RO;11;2020-07-11;28;1777225;26496;496;617;12
Norte;RO;11;2020-07-12;29;1777225;26728;232;628;11
Norte;RO;11;2020-07-13;29;1777225;27050;322;647;19
Norte;RO;11;2020-07-14;29;1777225;27528;478;663;16
Norte;RO;11;2020-07-15;29;1777225;27917;389;668;5
Norte;RO;11;2020-07-16;29;1777225;28654;737;677;9
Norte;RO;11;2020-07-17;29;1777225;29117;463;686;9
Norte;RO;11;2020-07-18;29;1777225;29117;0;686;0
Norte;RO;11;2020-07-19;30;1777225;29117;0;686;0
Norte;RO;11;2020-07-20;30;1777225;29801;684;710;24
Norte;RO;11;2020-07-21;30;1777225;30642;841;727;17
Norte;RO;11;2020-07-22;30;1777225;32935;2293;758;31
Norte;RO;11;2020-07-23;30;1777225;34080;1145;784;26
Norte;RO;11;2020-07-24;30;1777225;34873;793;801;17
Norte;RO;11;2020-07-25;30;1777225;35573;700;810;9
Norte;RO;11;2020-07-26;31;1777225;35810;237;814;4
Norte;RO;11;2020-07-27;31;1777225;36148;338;830;16
Norte;RO;11;2020-07-28;31;1777225;36849;701;840;10
Norte;RO;11;2020-07-29;31;1777225;37634;785;855;15
Norte;RO;11;2020-07-30;31;1777225;38407;773;864;9
Norte;RO;11;2020-07-31;31;1777225;38992;585;872;8
Norte;RO;11;2020-08-01;31;1777225;39504;512;881;9
Norte;RO;11;2020-08-02;32;1777225;39893;389;884;3
Norte;RO;11;2020-08-03;32;1777225;40016;123;888;4
Norte;RO;11;2020-08-04;32;1777225;41239;1223;898;10
Norte;RO;11;2020-08-05;32;1777225;42020;781;918;20
Norte;RO;11;2020-08-06;32;1777225;42725;705;923;5
Norte;RO;11;2020-08-07;32;1777225;43390;665;934;11
Norte;RO;11;2020-08-08;32;1777225;43866;476;940;6
Norte;RO;11;2020-08-09;33;1777225;44010;144;943;3
Norte;RO;11;2020-08-10;33;1777225;44372;362;944;1
Norte;RO;11;2020-08-11;33;1777225;45468;1096;966;22
Norte;RO;11;2020-08-12;33;1777225;46061;593;981;15
Norte;RO;11;2020-08-13;33;1777225;46676;615;993;12
Norte;RO;11;2020-08-14;33;1777225;47288;612;1001;8
Norte;RO;11;2020-08-15;33;1777225;47652;364;1012;11
Norte;RO;11;2020-08-16;34;1777225;47837;185;1013;1
Norte;RO;11;2020-08-17;34;1777225;48232;395;1017;4
Norte;RO;11;2020-08-18;34;1777225;48923;691;1026;9
Norte;RO;11;2020-08-19;34;1777225;49721;798;1037;11
Norte;RO;11;2020-08-20;34;1777225;50147;426;1045;8
Norte;RO;11;2020-08-21;34;1777225;50514;367;1050;5
Norte;RO;11;2020-08-22;34;1777225;50995;481;1061;11
Norte;RO;11;2020-08-23;35;1777225;51421;426;1065;4
Norte;RO;11;2020-08-24;35;1777225;51791;370;1073;8
Norte;RO;11;2020-08-25;35;1777225;52514;723;1087;14
Norte;RO;11;2020-08-26;35;1777225;53119;605;1100;13
Norte;RO;11;2020-08-27;35;1777225;53805;686;1109;9
Norte;RO;11;2020-08-28;35;1777225;54205;400;1114;5
Norte;RO;11;2020-08-29;35;1777225;54496;291;1125;11
Norte;RO;11;2020-08-30;36;1777225;54679;183;1129;4
Norte;RO;11;2020-08-31;36;1777225;55153;474;1148;19
Norte;RO;11;2020-09-01;36;1777225;55768;615;1155;7
Norte;RO;11;2020-09-02;36;1777225;56411;643;1161;6
Norte;RO;11;2020-09-03;36;1777225;56618;207;1165;4
Norte;RO;11;2020-09-04;36;1777225;57352;734;1172;7
Norte;RO;11;2020-09-05;36;1777225;57865;513;1180;8
Norte;RO;11;2020-09-06;37;1777225;58066;201;1185;5
Norte;RO;11;2020-09-07;37;1777225;58237;171;1187;2
Norte;RO;11;2020-09-08;37;1777225;58559;322;1193;6
Norte;RO;11;2020-09-09;37;1777225;59196;637;1207;14
Norte;RO;11;2020-09-10;37;1777225;59620;424;1217;10
Norte;RO;11;2020-09-11;37;1777225;60038;418;1231;14
Norte;RO;11;2020-09-12;37;1777225;60362;324;1240;9
Norte;RO;11;2020-09-13;38;1777225;60484;122;1246;6
Norte;RO;11;2020-09-14;38;1777225;60746;262;1253;7
Norte;RO;11;2020-09-15;38;1777225;61260;514;1269;16
Norte;RO;11;2020-09-16;38;1777225;61619;359;1277;8
Norte;RO;11;2020-09-17;38;1777225;62158;539;1289;12
Norte;RO;11;2020-09-18;38;1777225;62495;337;1294;5
Norte;RO;11;2020-09-19;38;1777225;62697;202;1297;3
Norte;RO;11;2020-09-20;39;1777225;62863;166;1300;3
Norte;RO;11;2020-09-21;39;1777225;63267;404;1305;5
Norte;RO;11;2020-09-22;39;1777225;63781;514;1312;7
Norte;RO;11;2020-09-23;39;1777225;64306;525;1320;8
Norte;RO;11;2020-09-24;39;1777225;64481;175;1323;3
Norte;RO;11;2020-09-25;39;1777225;64732;251;1328;5
Norte;RO;11;2020-09-26;39;1777225;64923;191;1333;5
Norte;RO;11;2020-09-27;40;1777225;65208;285;1336;3
Norte;RO;11;2020-09-28;40;1777225;65386;178;1340;4
Norte;RO;11;2020-09-29;40;1777225;65673;287;1351;11
Norte;RO;11;2020-09-30;40;1777225;65911;238;1357;6
Norte;RO;11;2020-10-01;40;1777225;66261;350;1367;10
Norte;RO;11;2020-10-02;40;1777225;66473;212;1368;1
Norte;RO;11;2020-10-03;40;1777225;66576;103;1371;3
Norte;RO;11;2020-10-04;41;1777225;66623;47;1371;0
Norte;RO;11;2020-10-05;41;1777225;66783;160;1375;4
Norte;RO;11;2020-10-06;41;1777225;67014;231;1384;9
Norte;RO;11;2020-10-07;41;1777225;67181;167;1385;1
Norte;RO;11;2020-10-08;41;1777225;67323;142;1390;5
Norte;RO;11;2020-10-09;41;1777225;67479;156;1392;2
Norte;RO;11;2020-10-10;41;1777225;67812;333;1396;4
Norte;RO;11;2020-10-11;42;1777225;67937;125;1398;2
Norte;RO;11;2020-10-12;42;1777225;67973;36;1398;0
Norte;RO;11;2020-10-13;42;1777225;68126;153;1406;8
Norte;RO;11;2020-10-14;42;1777225;68393;267;1411;5
Norte;RO;11;2020-10-15;42;1777225;68612;219;1416;5
Norte;RO;11;2020-10-16;42;1777225;68823;211;1421;5
Norte;RO;11;2020-10-17;42;1777225;68907;84;1421;0
Norte;RO;11;2020-10-18;43;1777225;68907;0;1421;0
Norte;RO;11;2020-10-19;43;1777225;69213;306;1427;6
Norte;RO;11;2020-10-20;43;1777225;69332;119;1429;2
Norte;RO;11;2020-10-21;43;1777225;69531;199;1429;0
Norte;RO;11;2020-10-22;43;1777225;69806;275;1430;1
Norte;RO;11;2020-10-23;43;1777225;70041;235;1431;1
Norte;RO;11;2020-10-24;43;1777225;70350;309;1434;3
Norte;RO;11;2020-10-25;44;1777225;70461;111;1436;2
Norte;RO;11;2020-10-26;44;1777225;70600;139;1442;6
Norte;RO;11;2020-10-27;44;1777225;70887;287;1448;6
Norte;RO;11;2020-10-28;44;1777225;71121;234;1449;1
Norte;RO;11;2020-10-29;44;1777225;71351;230;1454;5
Norte;RO;11;2020-10-30;44;1777225;71496;145;1455;1
Norte;RO;11;2020-10-31;44;1777225;71666;170;1457;2
Norte;RO;11;2020-11-01;45;1777225;71889;223;1457;0
Norte;RO;11;2020-11-02;45;1777225;71953;64;1457;0
Norte;RO;11;2020-11-03;45;1777225;72049;96;1460;3
Norte;RO;11;2020-11-04;45;1777225;72295;246;1464;4
Norte;RO;11;2020-11-05;45;1777225;72630;335;1470;6
Norte;RO;11;2020-11-06;45;1777225;72827;197;1473;3
Norte;RO;11;2020-11-07;45;1777225;73040;213;1474;1
Norte;RO;11;2020-11-08;46;1777225;73311;271;1476;2
Norte;RO;11;2020-11-09;46;1777225;73490;179;1478;2
Norte;RO;11;2020-11-10;46;1777225;73688;198;1482;4
Norte;RO;11;2020-11-11;46;1777225;73990;302;1486;4
Norte;RO;11;2020-11-12;46;1777225;74248;258;1492;6
Norte;RO;11;2020-11-13;46;1777225;74598;350;1497;5
Norte;RO;11;2020-11-14;46;1777225;74981;383;1501;4
Norte;RO;11;2020-11-15;47;1777225;75182;201;1501;0
Norte;RO;11;2020-11-16;47;1777225;75468;286;1503;2
Norte;RO;11;2020-11-17;47;1777225;75652;184;1508;5
Norte;RO;11;2020-11-18;47;1777225;76019;367;1511;3
Norte;RO;11;2020-11-19;47;1777225;76377;358;1513;2
Norte;RO;11;2020-11-20;47;1777225;76729;352;1515;2
Norte;RO;11;2020-11-21;47;1777225;77064;335;1516;1
Norte;RO;11;2020-11-22;48;1777225;77348;284;1518;2
Norte;RO;11;2020-11-23;48;1777225;77615;267;1522;4
Norte;RO;11;2020-11-24;48;1777225;78189;574;1529;7
Norte;RO;11;2020-11-25;48;1777225;78470;281;1534;5
Norte;RO;11;2020-11-26;48;1777225;78788;318;1535;1
Norte;RO;11;2020-11-27;48;1777225;78788;0;1535;0
Norte;RO;11;2020-11-28;48;1777225;79765;977;1553;18
Norte;RO;11;2020-11-29;49;1777225;80055;290;1555;2
Norte;RO;11;2020-11-30;49;1777225;80538;483;1561;6
Norte;RO;11;2020-12-01;49;1777225;80802;264;1567;6
Norte;RO;11;2020-12-02;49;1777225;81322;520;1579;12
Norte;RO;11;2020-12-03;49;1777225;81733;411;1586;7
Norte;RO;11;2020-12-04;49;1777225;82064;331;1589;3
Norte;RO;11;2020-12-05;49;1777225;82408;344;1593;4
Norte;RO;11;2020-12-06;50;1777225;82909;501;1596;3
Norte;RO;11;2020-12-07;50;1777225;83392;483;1604;8
Norte;RO;11;2020-12-08;50;1777225;83959;567;1610;6
Norte;RO;11;2020-12-09;50;1777225;84405;446;1617;7
Norte;RO;11;2020-12-10;50;1777225;84919;514;1628;11
Norte;RO;11;2020-12-11;50;1777225;85253;334;1634;6
Norte;RO;11;2020-12-12;50;1777225;85410;157;1638;4
Norte;RO;11;2020-12-13;51;1777225;85854;444;1642;4
Norte;RO;11;2020-12-14;51;1777225;86118;264;1645;3
Norte;RO;11;2020-12-15;51;1777225;86909;791;1655;10
Norte;RO;11;2020-12-16;51;1777225;87397;488;1668;13
Norte;RO;11;2020-12-17;51;1777225;87863;466;1681;13
Norte;RO;11;2020-12-18;51;1777225;88410;547;1689;8
Norte;RO;11;2020-12-19;51;1777225;88822;412;1697;8
Norte;RO;11;2020-12-20;52;1777225;89047;225;1698;1
Norte;RO;11;2020-12-21;52;1777225;89583;536;1705;7
Norte;RO;11;2020-12-22;52;1777225;90835;1252;1721;16
Norte;RO;11;2020-12-23;52;1777225;91574;739;1728;7
Norte;RO;11;2020-12-24;52;1777225;92099;525;1732;4
Norte;RO;11;2020-12-25;52;1777225;92381;282;1734;2
Norte;RO;11;2020-12-26;52;1777225;92587;206;1743;9
Norte;RO;11;2020-12-27;53;1777225;92775;188;1747;4
Norte;RO;11;2020-12-28;53;1777225;93667;892;1765;18
Norte;RO;11;2020-12-29;53;1777225;94354;687;1785;20
Norte;RO;11;2020-12-30;53;1777225;95035;681;1805;20
Norte;RO;11;2020-12-31;53;1777225;95729;694;1817;12
Norte;RO;11;2021-01-01;53;1777225;95999;270;1822;5
Norte;RO;11;2021-01-02;53;1777225;96433;434;1825;3
Norte;RO;11;2021-01-03;1;1777225;96906;473;1832;7
Norte;RO;11;2021-01-04;1;1777225;97197;291;1840;8
Norte;RO;11;2021-01-05;1;1777225;97854;657;1852;12
Norte;RO;11;2021-01-06;1;1777225;98811;957;1875;23
Norte;RO;11;2021-01-07;1;1777225;99595;784;1890;15
Norte;RO;11;2021-01-08;1;1777225;100343;748;1899;9
Norte;RO;11;2021-01-09;1;1777225;101024;681;1908;9
Norte;RO;11;2021-01-10;2;1777225;101588;564;1911;3
Norte;RO;11;2021-01-11;2;1777225;102518;930;1926;15
Norte;RO;11;2021-01-12;2;1777225;103798;1280;1950;24
Norte;RO;11;2021-01-13;2;1777225;104737;939;1965;15
Norte;RO;11;2021-01-14;2;1777225;105952;1215;1976;11
Norte;RO;11;2021-01-15;2;1777225;107332;1380;1993;17
Norte;RO;11;2021-01-16;2;1777225;108173;841;1999;6
Norte;RO;11;2021-01-17;3;1777225;109056;883;2005;6
Norte;RO;11;2021-01-18;3;1777225;110331;1275;2031;26
Norte;RO;11;2021-01-19;3;1777225;111372;1041;2044;13
Norte;RO;11;2021-01-20;3;1777225;112468;1096;2056;12
Norte;RO;11;2021-01-21;3;1777225;113778;1310;2070;14
Norte;RO;11;2021-01-22;3;1777225;115200;1422;2085;15
Norte;RO;11;2021-01-23;3;1777225;116133;933;2097;12
Norte;RO;11;2021-01-24;4;1777225;117101;968;2111;14
Norte;RO;11;2021-01-25;4;1777225;118097;996;2128;17
Norte;RO;11;2021-01-26;4;1777225;119336;1239;2149;21
Norte;RO;11;2021-01-27;4;1777225;121005;1669;2167;18
Norte;RO;11;2021-01-28;4;1777225;121975;970;2192;25
Norte;RO;11;2021-01-29;4;1777225;123200;1225;2216;24
Norte;RO;11;2021-01-30;4;1777225;123957;757;2229;13
Norte;RO;11;2021-01-31;5;1777225;124663;706;2244;15
Norte;RO;11;2021-02-01;5;1777225;125612;949;2259;15
Norte;RO;11;2021-02-02;5;1777225;126766;1154;2281;22
Norte;RO;11;2021-02-03;5;1777225;127713;947;2293;12
Norte;RO;11;2021-02-04;5;1777225;128743;1030;2314;21
Norte;RO;11;2021-02-05;5;1777225;129902;1159;2326;12
Norte;RO;11;2021-02-06;5;1777225;130753;851;2341;15
Norte;RO;11;2021-02-07;6;1777225;131172;419;2346;5
Norte;RO;11;2021-02-08;6;1777225;132167;995;2369;23
Norte;RO;11;2021-02-09;6;1777225;133113;946;2391;22
Norte;RO;11;2021-02-10;6;1777225;133983;870;2433;42
Norte;RO;11;2021-02-11;6;1777225;134697;714;2455;22
Norte;RO;11;2021-02-12;6;1777225;135535;838;2482;27
Norte;RO;11;2021-02-13;6;1777225;135784;249;2484;2
Norte;RO;11;2021-02-14;7;1777225;136603;819;2509;25
Norte;RO;11;2021-02-15;7;1777225;137384;781;2533;24
Norte;RO;11;2021-02-16;7;1777225;138133;749;2561;28
Norte;RO;11;2021-02-17;7;1777225;139250;1117;2586;25
Norte;RO;11;2021-02-18;7;1777225;140205;955;2623;37
Norte;RO;11;2021-02-19;7;1777225;141212;1007;2667;44
Norte;RO;11;2021-02-20;7;1777225;141709;497;2685;18
Norte;RO;11;2021-02-21;8;1777225;142222;513;2690;5
Norte;RO;11;2021-02-22;8;1777225;143085;863;2721;31
Norte;RO;11;2021-02-23;8;1777225;144184;1099;2745;24
Norte;RO;11;2021-02-24;8;1777225;145427;1243;2787;42
Norte;RO;11;2021-02-25;8;1777225;146426;999;2801;14
Norte;RO;11;2021-02-26;8;1777225;147377;951;2817;16
Norte;RO;11;2021-02-27;8;1777225;147999;622;2832;15
Norte;RO;11;2021-02-28;9;1777225;148772;773;2850;18
Norte;RO;11;2021-03-01;9;1777225;149513;741;2870;20
Norte;RO;11;2021-03-02;9;1777225;151188;1675;2916;46
Norte;RO;11;2021-03-03;9;1777225;152563;1375;2944;28
Norte;RO;11;2021-03-04;9;1777225;154111;1548;2991;47
Norte;RO;11;2021-03-05;9;1777225;155471;1360;3040;49
Norte;RO;11;2021-03-06;9;1777225;156298;827;3067;27
Norte;RO;11;2021-03-07;10;1777225;157002;704;3082;15
Norte;RO;11;2021-03-08;10;1777225;158343;1341;3148;66
Norte;RO;11;2021-03-09;10;1777225;159484;1141;3180;32
Norte;RO;11;2021-03-10;10;1777225;161205;1721;3240;60
Norte;RO;11;2021-03-11;10;1777225;162818;1613;3278;38
Norte;RO;11;2021-03-12;10;1777225;164045;1227;3313;35
Norte;RO;11;2021-03-13;10;1777225;164746;701;3346;33
Norte;RO;11;2021-03-14;11;1777225;165438;692;3367;21
Norte;RO;11;2021-03-15;11;1777225;166931;1493;3415;48
Norte;RO;11;2021-03-16;11;1777225;168891;1960;3464;49
Norte;RO;11;2021-03-17;11;1777225;170515;1624;3519;55
Norte;RO;11;2021-03-18;11;1777225;171718;1203;3553;34
Norte;RO;11;2021-03-19;11;1777225;173099;1381;3589;36
Norte;RO;11;2021-03-20;11;1777225;174047;948;3642;53
Norte;RO;11;2021-03-21;12;1777225;175187;1140;3677;35
Norte;RO;11;2021-03-22;12;1777225;176207;1020;3727;50
Norte;RO;11;2021-03-23;12;1777225;177652;1445;3777;50
Norte;RO;11;2021-03-24;12;1777225;179178;1526;3831;54
Norte;RO;11;2021-03-25;12;1777225;180348;1170;3876;45
Norte;RO;11;2021-03-26;12;1777225;181845;1497;3925;49
Norte;RO;11;2021-03-27;12;1777225;182844;999;3966;41
Norte;RO;11;2021-03-28;13;1777225;183642;798;3990;24
Norte;RO;11;2021-03-29;13;1777225;184527;885;4046;56
Norte;RO;11;2021-03-30;13;1777225;185410;883;4085;39
Norte;RO;11;2021-03-31;13;1777225;187270;1860;4143;58
Norte;RO;11;2021-04-01;13;1777225;188336;1066;4196;53
Norte;RO;11;2021-04-02;13;1777225;189349;1013;4233;37
Norte;RO;11;2021-04-03;13;1777225;189997;648;4259;26
Norte;RO;11;2021-04-04;14;1777225;190320;323;4278;19
Norte;RO;11;2021-04-05;14;1777225;190995;675;4327;49
Norte;RO;11;2021-04-06;14;1777225;192309;1314;4368;41
Norte;RO;11;2021-04-07;14;1777225;193630;1321;4419;51
Norte;RO;11;2021-04-08;14;1777225;195138;1508;4464;45
Norte;RO;11;2021-04-09;14;1777225;196270;1132;4495;31
Norte;RO;11;2021-04-10;14;1777225;197008;738;4525;30
Norte;RO;11;2021-04-11;15;1777225;197624;616;4548;23
Norte;RO;11;2021-04-12;15;1777225;198513;889;4569;21
Norte;RO;11;2021-04-13;15;1777225;199832;1319;4614;45
Norte;RO;11;2021-04-14;15;1777225;200700;868;4666;52
Norte;RO;11;2021-04-15;15;1777225;201848;1148;4704;38
Norte;RO;11;2021-04-16;15;1777225;203300;1452;4737;33
Norte;RO;11;2021-04-17;15;1777225;203728;428;4788;51
Norte;RO;11;2021-04-18;16;1777225;204482;754;4801;13
Norte;RO;11;2021-04-19;16;1777225;205207;725;4854;53
Norte;RO;11;2021-04-20;16;1777225;206089;882;4914;60
Norte;RO;11;2021-04-21;16;1777225;207030;941;4939;25
Norte;RO;11;2021-04-22;16;1777225;207593;563;4967;28
Norte;RO;11;2021-04-23;16;1777225;208292;699;4999;32
Norte;RO;11;2021-04-24;16;1777225;208887;595;5040;41
Norte;RO;11;2021-04-25;17;1777225;209166;279;5048;8
Norte;RO;11;2021-04-26;17;1777225;209688;522;5076;28
Norte;RO;11;2021-04-27;17;1777225;210623;935;5109;33
Norte;RO;11;2021-04-28;17;1777225;211271;648;5125;16
Norte;RO;11;2021-04-29;17;1777225;212000;729;5143;18
Norte;RO;11;2021-04-30;17;1777225;212738;738;5163;20
Norte;RO;11;2021-05-01;17;1777225;213117;379;5181;18
Norte;RO;11;2021-05-02;18;1777225;213256;139;5188;7
Norte;RO;11;2021-05-03;18;1777225;213766;510;5215;27
Norte;RO;11;2021-05-04;18;1777225;214514;748;5251;36
Norte;RO;11;2021-05-05;18;1777225;214879;365;5265;14
Norte;RO;11;2021-05-06;18;1777225;215826;947;5281;16
Norte;RO;11;2021-05-07;18;1777225;217153;1327;5311;30
Norte;RO;11;2021-05-08;18;1777225;217524;371;5321;10
Norte;RO;11;2021-05-09;19;1777225;217644;120;5335;14
Norte;RO;11;2021-05-10;19;1777225;218166;522;5365;30
Norte;RO;11;2021-05-11;19;1777225;218956;790;5389;24
Norte;RO;11;2021-05-12;19;1777225;219688;732;5412;23
Norte;RO;11;2021-05-13;19;1777225;220425;737;5434;22
Norte;RO;11;2021-05-14;19;1777225;220719;294;5457;23
Norte;RO;11;2021-05-15;19;1777225;221169;450;5475;18
Norte;RO;11;2021-05-16;20;1777225;221387;218;5488;13
Norte;RO;11;2021-05-17;20;1777225;221871;484;5501;13
Norte;RO;11;2021-05-18;20;1777225;222676;805;5527;26
Norte;RO;11;2021-05-19;20;1777225;223294;618;5545;18
Norte;RO;11;2021-05-20;20;1777225;224144;850;5565;20
Norte;RO;11;2021-05-21;20;1777225;224725;581;5589;24
Norte;RO;11;2021-05-22;20;1777225;225076;351;5604;15
Norte;RO;11;2021-05-23;21;1777225;225349;273;5611;7
Norte;RO;11;2021-05-24;21;1777225;226107;758;5636;25
Norte;RO;11;2021-05-25;21;1777225;226846;739;5656;20
Norte;RO;11;2021-05-26;21;1777225;227438;592;5675;19
Norte;RO;11;2021-05-27;21;1777225;227663;225;5680;5
Norte;RO;11;2021-05-28;21;1777225;228358;695;5706;26
Norte;RO;11;2021-05-29;21;1777225;228985;627;5720;14
Norte;RO;11;2021-05-30;22;1777225;229189;204;5726;6
Norte;RO;11;2021-05-31;22;1777225;229566;377;5758;32
Norte;RO;11;2021-06-01;22;1777225;230646;1080;5777;19
Norte;RO;11;2021-06-02;22;1777225;231544;898;5792;15
Norte;RO;11;2021-06-03;22;1777225;232004;460;5802;10
Norte;RO;11;2021-06-04;22;1777225;232886;882;5818;16
Norte;RO;11;2021-06-05;22;1777225;233257;371;5822;4
Norte;RO;11;2021-06-06;23;1777225;233425;168;5823;1
Norte;RO;11;2021-06-07;23;1777225;233613;188;5835;12
Norte;RO;11;2021-06-08;23;1777225;233613;0;5835;0
Norte;RO;11;2021-06-09;23;1777225;235383;1770;5878;43
Norte;RO;11;2021-06-10;23;1777225;236138;755;5894;16
Norte;RO;11;2021-06-11;23;1777225;237179;1041;5904;10
Norte;RO;11;2021-06-12;23;1777225;237788;609;5910;6
Norte;RO;11;2021-06-13;24;1777225;238112;324;5916;6
Norte;RO;11;2021-06-14;24;1777225;239067;955;5944;28
Norte;RO;11;2021-06-15;24;1777225;240007;940;5961;17
Norte;RO;11;2021-06-16;24;1777225;240996;989;5977;16
Norte;RO;11;2021-06-17;24;1777225;241577;581;6001;24
Norte;RO;11;2021-06-18;24;1777225;242539;962;6018;17
Norte;RO;11;2021-06-19;24;1777225;242816;277;6027;9
Norte;RO;11;2021-06-20;25;1777225;243156;340;6030;3
Norte;RO;11;2021-06-21;25;1777225;244087;931;6042;12
Norte;RO;11;2021-06-22;25;1777225;244761;674;6069;27
Norte;RO;11;2021-06-23;25;1777225;244942;181;6069;0
Norte;RO;11;2021-06-24;25;1777225;245752;810;6092;23
Norte;RO;11;2021-06-25;25;1777225;246346;594;6105;13
Norte;RO;11;2021-06-26;25;1777225;246612;266;6112;7
Norte;RO;11;2021-06-27;26;1777225;246818;206;6113;1
Norte;RO;11;2021-06-28;26;1777225;247361;543;6129;16
Norte;RO;11;2021-06-29;26;1777225;247405;44;6131;2
Norte;RO;11;2021-06-30;26;1777225;247607;202;6136;5
Norte;RO;11;2021-07-01;26;1777225;248173;566;6149;13
Norte;RO;11;2021-07-02;26;1777225;248485;312;6170;21
Norte;RO;11;2021-07-03;26;1777225;249496;1011;6172;2
Norte;RO;11;2021-07-04;27;1777225;249547;51;6173;1
Norte;RO;11;2021-07-05;27;1777225;252024;2477;6213;40
Norte;RO;11;2021-07-06;27;1777225;251977;-47;6226;13
Norte;RO;11;2021-07-07;27;1777225;251127;-850;6234;8
Norte;RO;11;2021-07-08;27;1777225;251462;335;6243;9
Norte;RO;11;2021-07-09;27;1777225;251839;377;6257;14
Norte;RO;11;2021-07-10;27;1777225;252040;201;6267;10
Norte;RO;11;2021-07-11;28;1777225;252075;35;6267;0
Norte;RO;11;2021-07-12;28;1777225;252292;217;6278;11
Norte;RO;11;2021-07-13;28;1777225;252839;547;6287;9
Norte;RO;11;2021-07-14;28;1777225;253420;581;6290;3
Norte;RO;11;2021-07-15;28;1777225;253640;220;6296;6
Norte;RO;11;2021-07-16;28;1777225;254264;624;6304;8
Norte;RO;11;2021-07-17;28;1777225;254387;123;6305;1
Norte;RO;11;2021-07-18;29;1777225;254457;70;6306;1
Norte;RO;11;2021-07-19;29;1777225;254557;100;6307;1
Norte;RO;11;2021-07-20;29;1777225;255008;451;6310;3
Norte;RO;11;2021-07-21;29;1777225;255294;286;6322;12
Norte;RO;11;2021-07-22;29;1777225;255454;160;6326;4
Norte;RO;11;2021-07-23;29;1777225;255724;270;6331;5
Norte;RO;11;2021-07-24;29;1777225;255914;190;6337;6
Norte;RO;11;2021-07-25;30;1777225;256044;130;6338;1
Norte;RO;11;2021-07-26;30;1777225;256357;313;6336;-2
