data,regiao,estado,obitos_novos,obitos_acumulado,casos_novos,casos_acumulado
2021-10-25,Nordeste,RN,2,7379,21,372054
2021-10-26,Nordeste,RN,2,7381,165,372219
2021-10-27,Nordeste,RN,7,7388,283,372502
2021-10-28,Nordeste,RN,2,7390,271,372773
2021-10-29,Nordeste,RN,1,7391,235,373008
2021-10-30,Nordeste,RN,5,7396,282,373290
2021-10-31,Nordeste,RN,1,7397,394,373684
2021-11-01,Nordeste,RN,2,7399,9,373693
2021-11-02,Nordeste,RN,1,7400,161,373854
2021-11-03,Nordeste,RN,1,7401,72,373926
2021-11-04,Nordeste,RN,2,7403,235,374161
2021-11-05,Nordeste,RN,5,7408,451,374612
2021-11-06,Nordeste,RN,4,7412,0,374612
2021-11-07,Nordeste,RN,3,7415,614,375226
2021-11-08,Nordeste,RN,2,7417,28,375254
2021-11-09,Nordeste,RN,3,7420,424,375678
2021-11-10,Nordeste,RN,2,7422,417,376095
2021-11-11,Nordeste,RN,7,7429,401,376496
2021-11-12,Nordeste,RN,2,7431,452,376948
2021-11-13,Nordeste,RN,5,7436,467,377415
2021-11-14,Nordeste,RN,1,7437,171,377586
2021-11-15,Nordeste,RN,2,7439,15,377601
2021-11-16,Nordeste,RN,6,7445,62,377663
2021-11-17,Nordeste,RN,6,7451,507,378170
2021-11-18,Nordeste,RN,5,7456,304,378474
2021-11-19,Nordeste,RN,5,7461,474,378948
2021-11-20,Nordeste,RN,5,7466,288,379236
2021-11-21,Nordeste,RN,2,7468,164,379400
2021-11-22,Nordeste,RN,3,7471,23,379423
2021-11-23,Nordeste,RN,5,7476,137,379560
2021-11-24,Nordeste,RN,4,7480,651,380211
2021-11-25,Nordeste,RN,1,7481,248,380459
2021-11-26,Nordeste,RN,3,7484,380,380839
2021-11-27,Nordeste,RN,2,7486,344,381183
2021-11-28,Nordeste,RN,2,7488,134,381317
2021-11-29,Nordeste,RN,4,7492,91,381408
2021-11-30,Nordeste,RN,4,7496,295,381703
2021-12-01,Nordeste,RN,3,7499,300,382003
2021-12-02,Nordeste,RN,2,7501,348,382351
2021-12-03,Nordeste,RN,2,7503,460,382811
2021-12-04,Nordeste,RN,0,7503,0,382811
2021-12-05,Nordeste,RN,0,7503,346,383157
2021-12-06,Nordeste,RN,3,7506,19,383176
2021-12-07,Nordeste,RN,3,7509,226,383402
2021-12-08,Nordeste,RN,0,7509,327,383729
2021-12-09,Nordeste,RN,5,7514,323,384052
2021-12-10,Nordeste,RN,4,7518,281,384333
2021-12-11,Nordeste,RN,5,7523,95,384428
2021-12-12,Nordeste,RN,0,7523,6,384434
2021-12-13,Nordeste,RN,1,7524,0,384434
2021-12-14,Nordeste,RN,3,7527,3,384437
2021-12-15,Nordeste,RN,3,7530,235,384672
2021-12-16,Nordeste,RN,3,7533,119,384791
2021-12-17,Nordeste,RN,7,7540,137,384928
2021-12-18,Nordeste,RN,2,7542,92,385020
2021-12-19,Nordeste,RN,1,7543,0,385020
2021-12-20,Nordeste,RN,2,7545,146,385166
2021-12-21,Nordeste,RN,9,7554,208,385374
2021-12-22,Nordeste,RN,3,7557,94,385468
2021-12-23,Nordeste,RN,1,7558,166,385634
2021-12-24,Nordeste,RN,4,7562,138,385772
2021-12-25,Nordeste,RN,4,7566,266,386038
2021-12-26,Nordeste,RN,0,7566,24,386062
2021-12-27,Nordeste,RN,0,7566,7,386069
2021-12-28,Nordeste,RN,4,7570,179,386248
2021-12-29,Nordeste,RN,0,7570,322,386570
2021-12-30,Nordeste,RN,1,7571,240,386810
2021-12-31,Nordeste,RN,1,7572,392,387202
2022-01-01,Nordeste,RN,0,7572,150,387352
2022-01-02,Nordeste,RN,0,7572,23,387375
2022-01-03,Nordeste,RN,1,7573,167,387542
2022-01-04,Nordeste,RN,4,7577,377,387919
2022-01-05,Nordeste,RN,3,7580,394,388313
2022-01-06,Nordeste,RN,1,7581,548,388861
2022-01-07,Nordeste,RN,2,7583,506,389367
2022-01-08,Nordeste,RN,1,7584,717,390084
2022-01-09,Nordeste,RN,1,7585,227,390311
2022-01-10,Nordeste,RN,1,7586,72,390383
2022-01-11,Nordeste,RN,1,7587,594,390977
2022-01-12,Nordeste,RN,0,7587,661,391638
2022-01-13,Nordeste,RN,0,7587,976,392614
2022-01-14,Nordeste,RN,6,7593,1351,393965
2022-01-15,Nordeste,RN,6,7599,46,394011
2022-01-16,Nordeste,RN,3,7602,280,394291
2022-01-17,Nordeste,RN,2,7604,136,394427
2022-01-18,Nordeste,RN,7,7611,1218,395645
2022-01-19,Nordeste,RN,7,7618,1707,397352
2022-01-20,Nordeste,RN,4,7622,1861,399213
2022-01-21,Nordeste,RN,6,7628,1440,400653
2022-01-22,Nordeste,RN,7,7635,2668,403321
2022-01-23,Nordeste,RN,2,7637,1491,404812
2022-01-24,Nordeste,RN,6,7643,95,404907
2022-01-25,Nordeste,RN,8,7651,2610,407517
2022-01-26,Nordeste,RN,7,7658,3244,410761
2022-01-27,Nordeste,RN,10,7668,4672,415433
2022-01-28,Nordeste,RN,18,7686,4452,419885
2022-01-29,Nordeste,RN,10,7696,3620,423505
2022-01-30,Nordeste,RN,7,7703,1302,424807
2022-01-31,Nordeste,RN,2,7705,1059,425866
2022-02-01,Nordeste,RN,34,7739,2764,428630
2022-02-02,Nordeste,RN,19,7758,2504,431134
2022-02-03,Nordeste,RN,10,7768,3474,434608
2022-02-04,Nordeste,RN,10,7778,2807,437415
2022-02-05,Nordeste,RN,12,7790,2975,440390
2022-02-06,Nordeste,RN,3,7793,0,440390
2022-02-07,Nordeste,RN,22,7815,2045,442435
2022-02-08,Nordeste,RN,11,7826,1842,444277
2022-02-09,Nordeste,RN,20,7846,4224,448501
2022-02-10,Nordeste,RN,17,7863,2377,450878
2022-02-11,Nordeste,RN,10,7873,2825,453703
2022-02-12,Nordeste,RN,16,7889,2646,456349
2022-02-13,Nordeste,RN,9,7898,1127,457476
2022-02-14,Nordeste,RN,16,7914,333,457809
2022-02-15,Nordeste,RN,28,7942,2778,460587
2022-02-16,Nordeste,RN,15,7957,2565,463152
2022-02-17,Nordeste,RN,14,7971,2612,465764
2022-02-18,Nordeste,RN,7,7978,1515,467279
2022-02-19,Nordeste,RN,10,7988,1419,468698
2022-02-20,Nordeste,RN,9,7997,897,469595
2022-02-21,Nordeste,RN,5,8002,238,469833
2022-02-22,Nordeste,RN,18,8020,2274,472107
2022-02-23,Nordeste,RN,7,8027,1634,473741
2022-02-24,Nordeste,RN,7,8034,1462,475203
2022-02-25,Nordeste,RN,4,8038,1192,476395
2022-02-26,Nordeste,RN,9,8047,775,477170
2022-02-27,Nordeste,RN,2,8049,211,477381
2022-02-28,Nordeste,RN,1,8050,291,477672
2022-03-01,Nordeste,RN,4,8054,161,477833
2022-03-02,Nordeste,RN,0,8054,121,477954
2022-03-03,Nordeste,RN,4,8058,557,478511
2022-03-04,Nordeste,RN,4,8062,1087,479598
2022-03-05,Nordeste,RN,1,8063,653,480251
2022-03-06,Nordeste,RN,1,8064,78,480329
2022-03-07,Nordeste,RN,2,8066,47,480376
2022-03-08,Nordeste,RN,5,8071,1304,481680
2022-03-09,Nordeste,RN,8,8079,741,482421
2022-03-10,Nordeste,RN,3,8082,746,483167
2022-03-11,Nordeste,RN,7,8089,981,484148
2022-03-12,Nordeste,RN,5,8094,613,484761
2022-03-13,Nordeste,RN,3,8097,71,484832
2022-03-14,Nordeste,RN,3,8100,8,484840
2022-03-15,Nordeste,RN,2,8102,612,485452
2022-03-16,Nordeste,RN,5,8107,1043,486495
2022-03-17,Nordeste,RN,4,8111,3022,489517
2022-03-18,Nordeste,RN,0,8111,1660,491177
2022-03-19,Nordeste,RN,1,8112,1307,492484
2022-03-20,Nordeste,RN,1,8113,246,492730
2022-03-21,Nordeste,RN,1,8114,94,492824
2022-03-22,Nordeste,RN,2,8116,551,493375
2022-03-23,Nordeste,RN,0,8116,754,494129
2022-03-24,Nordeste,RN,0,8116,527,494656
2022-03-25,Nordeste,RN,1,8117,526,495182
2022-03-26,Nordeste,RN,1,8118,431,495613
2022-03-27,Nordeste,RN,1,8119,136,495749
2022-03-28,Nordeste,RN,1,8120,73,495822
2022-03-29,Nordeste,RN,0,8120,0,495822
2022-03-30,Nordeste,RN,0,8120,1029,496851
2022-03-31,Nordeste,RN,1,8121,388,497239
2022-04-01,Nordeste,RN,1,8122,430,497669
2022-04-02,Nordeste,RN,0,8122,0,497669
2022-04-03,Nordeste,RN,0,8122,0,497669
2022-04-04,Nordeste,RN,0,8122,518,498187
2022-04-05,Nordeste,RN,8,8130,374,498561
2022-04-06,Nordeste,RN,1,8131,474,499035
2022-04-07,Nordeste,RN,22,8153,465,499500
2022-04-08,Nordeste,RN,0,8153,486,499986
2022-04-09,Nordeste,RN,0,8153,392,500378
2022-04-10,Nordeste,RN,0,8153,69,500447
2022-04-11,Nordeste,RN,0,8153,56,500503
2022-04-12,Nordeste,RN,4,8157,467,500970
2022-04-13,Nordeste,RN,0,8157,407,501377
2022-04-14,Nordeste,RN,2,8159,295,501672
2022-04-15,Nordeste,RN,0,8159,184,501856
2022-04-16,Nordeste,RN,0,8159,0,501856
2022-04-17,Nordeste,RN,0,8159,47,501903
2022-04-18,Nordeste,RN,0,8159,16,501919
2022-04-19,Nordeste,RN,9,8168,251,502170
2022-04-20,Nordeste,RN,0,8168,251,502421
2022-04-21,Nordeste,RN,0,8168,184,502605
2022-04-22,Nordeste,RN,0,8168,13,502618
2022-04-23,Nordeste,RN,1,8169,0,502618
2022-04-24,Nordeste,RN,0,8169,16,502634
2022-04-25,Nordeste,RN,2,8171,32,502666
2022-04-26,Nordeste,RN,0,8171,260,502926
2022-04-27,Nordeste,RN,0,8171,226,503152
2022-04-28,Nordeste,RN,1,8172,100,503252
2022-04-29,Nordeste,RN,3,8175,84,503336
2022-04-30,Nordeste,RN,0,8175,76,503412
2022-05-01,Nordeste,RN,0,8175,8,503420
2022-05-02,Nordeste,RN,0,8175,2,503422
2022-05-03,Nordeste,RN,0,8175,40,503462
2022-05-04,Nordeste,RN,0,8175,42,503504
2022-05-05,Nordeste,RN,0,8175,85,503589
2022-05-06,Nordeste,RN,21,8196,141,503730
2022-05-07,Nordeste,RN,0,8196,32,503762
2022-05-08,Nordeste,RN,0,8196,14,503776
2022-05-09,Nordeste,RN,0,8196,2,503778
2022-05-10,Nordeste,RN,0,8196,84,503862
2022-05-11,Nordeste,RN,0,8196,95,503957
2022-05-12,Nordeste,RN,0,8196,145,504102
2022-05-13,Nordeste,RN,0,8196,63,504165
2022-05-14,Nordeste,RN,0,8196,105,504270
2022-05-15,Nordeste,RN,0,8196,10,504280
2022-05-16,Nordeste,RN,0,8196,3,504283
2022-05-17,Nordeste,RN,1,8197,96,504379
2022-05-18,Nordeste,RN,0,8197,6,504385
2022-05-19,Nordeste,RN,0,8197,10,504395
2022-05-20,Nordeste,RN,0,8197,19,504414
2022-05-21,Nordeste,RN,0,8197,138,504552
2022-05-22,Nordeste,RN,0,8197,25,504577
2022-05-23,Nordeste,RN,2,8199,10,504587
2022-05-24,Nordeste,RN,0,8199,254,504841
2022-05-25,Nordeste,RN,0,8199,149,504990
2022-05-26,Nordeste,RN,0,8199,143,505133
2022-05-27,Nordeste,RN,0,8199,146,505279
2022-05-28,Nordeste,RN,3,8202,145,505424
2022-05-29,Nordeste,RN,0,8202,24,505448
2022-05-30,Nordeste,RN,0,8202,928,506376
2022-05-31,Nordeste,RN,0,8202,198,506574
2022-06-01,Nordeste,RN,6,8208,170,506744
2022-06-02,Nordeste,RN,3,8211,270,507014
2022-06-03,Nordeste,RN,0,8211,259,507273
2022-06-04,Nordeste,RN,0,8211,223,507496
2022-06-05,Nordeste,RN,0,8211,70,507566
2022-06-06,Nordeste,RN,1,8212,26,507592
2022-06-07,Nordeste,RN,1,8213,352,507944
2022-06-08,Nordeste,RN,1,8214,538,508482
2022-06-09,Nordeste,RN,0,8214,1001,509483
2022-06-10,Nordeste,RN,2,8216,694,510177
2022-06-11,Nordeste,RN,1,8217,545,510722
2022-06-12,Nordeste,RN,1,8218,178,510900
2022-06-13,Nordeste,RN,2,8220,801,511701
2022-06-14,Nordeste,RN,0,8220,780,512481
2022-06-15,Nordeste,RN,1,8221,714,513195
2022-06-16,Nordeste,RN,1,8222,791,513986
2022-06-17,Nordeste,RN,0,8222,704,514690
2022-06-18,Nordeste,RN,1,8223,408,515098
2022-06-19,Nordeste,RN,0,8223,217,515315
2022-06-20,Nordeste,RN,1,8224,200,515515
2022-06-21,Nordeste,RN,3,8227,1182,516697
2022-06-22,Nordeste,RN,11,8238,1394,518091
2022-06-23,Nordeste,RN,0,8238,1192,519283
2022-06-24,Nordeste,RN,3,8241,1389,520672
2022-06-25,Nordeste,RN,0,8241,1026,521698
2022-06-26,Nordeste,RN,5,8246,439,522137
2022-06-27,Nordeste,RN,5,8251,154,522291
2022-06-28,Nordeste,RN,2,8253,1382,523673
2022-06-29,Nordeste,RN,4,8257,1664,525337
2022-06-30,Nordeste,RN,10,8267,1142,526479
2022-07-01,Nordeste,RN,2,8269,1310,527789
2022-07-02,Nordeste,RN,3,8272,678,528467
2022-07-03,Nordeste,RN,2,8274,297,528764
2022-07-04,Nordeste,RN,1,8275,267,529031
2022-07-05,Nordeste,RN,3,8278,1601,530632
2022-07-06,Nordeste,RN,1,8279,1130,531762
2022-07-07,Nordeste,RN,1,8280,1256,533018
2022-07-08,Nordeste,RN,3,8283,1441,534459
2022-07-09,Nordeste,RN,1,8284,792,535251
2022-07-10,Nordeste,RN,3,8287,149,535400
2022-07-11,Nordeste,RN,2,8289,219,535619
2022-07-12,Nordeste,RN,6,8295,1346,536965
2022-07-13,Nordeste,RN,4,8299,1042,538007
2022-07-14,Nordeste,RN,4,8303,1098,539105
2022-07-15,Nordeste,RN,2,8305,815,539920
2022-07-16,Nordeste,RN,1,8306,820,540740
2022-07-17,Nordeste,RN,4,8310,151,540891
2022-07-18,Nordeste,RN,10,8320,97,540988
2022-07-19,Nordeste,RN,5,8325,841,541829
2022-07-20,Nordeste,RN,1,8326,814,542643
2022-07-21,Nordeste,RN,0,8326,0,542643
2022-07-22,Nordeste,RN,6,8332,1371,544014
2022-07-23,Nordeste,RN,0,8332,0,544014
2022-07-24,Nordeste,RN,0,8332,0,544014
2022-07-25,Nordeste,RN,5,8337,604,544618
2022-07-26,Nordeste,RN,5,8342,436,545054
2022-07-27,Nordeste,RN,5,8347,469,545523
2022-07-28,Nordeste,RN,33,8380,542,546065
2022-07-29,Nordeste,RN,0,8380,337,546402
2022-07-30,Nordeste,RN,15,8395,271,546673
2022-07-31,Nordeste,RN,0,8395,39,546712
2022-08-01,Nordeste,RN,5,8400,48,546760
2022-08-02,Nordeste,RN,1,8401,311,547071
2022-08-03,Nordeste,RN,2,8403,259,547330
2022-08-04,Nordeste,RN,6,8409,407,547737
2022-08-05,Nordeste,RN,1,8410,76,547813
2022-08-06,Nordeste,RN,1,8411,233,548046
2022-08-07,Nordeste,RN,1,8412,67,548113
2022-08-08,Nordeste,RN,1,8413,24,548137
2022-08-09,Nordeste,RN,3,8416,242,548379
2022-08-10,Nordeste,RN,0,8416,266,548645
2022-08-11,Nordeste,RN,0,8416,305,548950
2022-08-12,Nordeste,RN,1,8417,243,549193
2022-08-13,Nordeste,RN,1,8418,205,549398
2022-08-14,Nordeste,RN,0,8418,0,549398
2022-08-15,Nordeste,RN,3,8421,114,549512
2022-08-16,Nordeste,RN,1,8422,168,549680
2022-08-17,Nordeste,RN,5,8427,327,550007
2022-08-18,Nordeste,RN,2,8429,183,550190
2022-08-19,Nordeste,RN,1,8430,264,550454
2022-08-20,Nordeste,RN,0,8430,141,550595
2022-08-21,Nordeste,RN,0,8430,0,550595
2022-08-22,Nordeste,RN,2,8432,36,550631
2022-08-23,Nordeste,RN,1,8433,158,550789
2022-08-24,Nordeste,RN,4,8437,140,550929
2022-08-25,Nordeste,RN,2,8439,253,551182
2022-08-26,Nordeste,RN,0,8439,34,551216
2022-08-27,Nordeste,RN,1,8440,91,551307
2022-08-28,Nordeste,RN,0,8440,15,551322
2022-08-29,Nordeste,RN,2,8442,83,551405
2022-08-30,Nordeste,RN,1,8443,184,551589
2022-08-31,Nordeste,RN,1,8444,114,551703
2022-09-01,Nordeste,RN,0,8444,70,551773
2022-09-02,Nordeste,RN,0,8444,105,551878
2022-09-03,Nordeste,RN,0,8444,105,551983
2022-09-04,Nordeste,RN,1,8445,6,551989
2022-09-05,Nordeste,RN,1,8446,31,552020
2022-09-06,Nordeste,RN,2,8448,579,552599
2022-09-07,Nordeste,RN,0,8448,0,552599
2022-09-08,Nordeste,RN,1,8449,209,552808
2022-09-09,Nordeste,RN,0,8449,77,552885
2022-09-10,Nordeste,RN,0,8449,0,552885
2022-09-11,Nordeste,RN,0,8449,0,552885
2022-09-12,Nordeste,RN,2,8451,212,553097
2022-09-13,Nordeste,RN,0,8451,74,553171
2022-09-14,Nordeste,RN,2,8453,2770,555941
2022-09-15,Nordeste,RN,0,8453,66,556007
2022-09-16,Nordeste,RN,0,8453,104,556111
2022-09-17,Nordeste,RN,0,8453,0,556111
2022-09-18,Nordeste,RN,0,8453,0,556111
2022-09-19,Nordeste,RN,0,8453,152,556263
2022-09-20,Nordeste,RN,0,8453,93,556356
2022-09-21,Nordeste,RN,2,8455,117,556473
2022-09-22,Nordeste,RN,0,8455,48,556521
2022-09-23,Nordeste,RN,0,8455,46,556567
2022-09-24,Nordeste,RN,0,8455,0,556567
2022-09-25,Nordeste,RN,0,8455,0,556567
2022-09-26,Nordeste,RN,0,8455,45,556612
2022-09-27,Nordeste,RN,0,8455,81,556693
2022-09-28,Nordeste,RN,1,8456,53,556746
2022-09-29,Nordeste,RN,1,8457,41,556787
2022-09-30,Nordeste,RN,12,8469,38,556825
2022-10-01,Nordeste,RN,0,8469,0,556825
2022-10-02,Nordeste,RN,0,8469,0,556825
2022-10-03,Nordeste,RN,0,8469,0,556825
2022-10-04,Nordeste,RN,0,8469,67,556892
2022-10-05,Nordeste,RN,0,8469,98,556990
2022-10-06,Nordeste,RN,1,8470,109,557099
2022-10-07,Nordeste,RN,0,8470,96,557195
2022-10-08,Nordeste,RN,0,8470,0,557195
2022-10-09,Nordeste,RN,0,8470,0,557195
2022-10-10,Nordeste,RN,0,8470,49,557244
2022-10-11,Nordeste,RN,0,8470,37,557281
2022-10-12,Nordeste,RN,0,8470,0,557281
2022-10-13,Nordeste,RN,0,8470,16,557297
2022-10-14,Nordeste,RN,0,8470,8,557305
2022-10-15,Nordeste,RN,0,8470,0,557305
2022-10-16,Nordeste,RN,0,8470,0,557305
2022-10-17,Nordeste,RN,0,8470,26,557331
2022-10-18,Nordeste,RN,1,8471,13,557344
2022-10-19,Nordeste,RN,1,8472,23,557367
2022-10-20,Nordeste,RN,0,8472,25,557392
2022-10-21,Nordeste,RN,1,8473,8,557400
2022-10-22,Nordeste,RN,0,8473,0,557400
2022-10-23,Nordeste,RN,0,8473,0,557400
2022-10-24,Nordeste,RN,0,8473,22,557422
2022-10-25,Nordeste,RN,0,8473,4,557426
2022-10-26,Nordeste,RN,9,8482,17,557443
2022-10-27,Nordeste,RN,0,8482,11,557454
2022-10-28,Nordeste,RN,0,8482,9,557463
2022-10-29,Nordeste,RN,0,8482,0,557463
2022-10-30,Nordeste,RN,0,8482,0,557463
2022-10-31,Nordeste,RN,1,8483,54,557517
2022-11-01,Nordeste,RN,0,8483,36,557553
2022-11-02,Nordeste,RN,0,8483,0,557553
2022-11-03,Nordeste,RN,0,8483,8,557561
2022-11-04,Nordeste,RN,0,8483,12,557573
2022-11-05,Nordeste,RN,0,8483,0,557573
2022-11-06,Nordeste,RN,0,8483,0,557573
2022-11-07,Nordeste,RN,1,8484,19,557592
2022-11-08,Nordeste,RN,0,8484,48,557640
2022-11-09,Nordeste,RN,0,8484,142,557782
2022-11-10,Nordeste,RN,0,8484,52,557834
2022-11-11,Nordeste,RN,0,8484,59,557893
2022-11-12,Nordeste,RN,0,8484,0,557893
2022-11-13,Nordeste,RN,0,8484,0,557893
2022-11-14,Nordeste,RN,0,8484,110,558003
2022-11-15,Nordeste,RN,0,8484,0,558003
2022-11-16,Nordeste,RN,1,8485,24,558027
2022-11-17,Nordeste,RN,0,8485,212,558239
2022-11-18,Nordeste,RN,0,8485,351,558590
2022-11-19,Nordeste,RN,0,8485,0,558590
2022-11-20,Nordeste,RN,0,8485,0,558590
2022-11-21,Nordeste,RN,0,8485,0,558590
2022-11-22,Nordeste,RN,1,8486,652,559242
2022-11-23,Nordeste,RN,1,8487,568,559810
2022-11-24,Nordeste,RN,-1,8486,-568,559242
2022-11-25,Nordeste,RN,4,8490,2323,561565
2022-11-26,Nordeste,RN,0,8490,0,561565
2022-11-27,Nordeste,RN,0,8490,0,561565
2022-11-28,Nordeste,RN,1,8491,1304,562869
2022-11-29,Nordeste,RN,5,8496,511,563380
2022-11-30,Nordeste,RN,0,8496,1124,564504
2022-12-01,Nordeste,RN,2,8498,1007,565511
2022-12-02,Nordeste,RN,2,8500,1363,566874
2022-12-03,Nordeste,RN,0,8500,0,566874
2022-12-04,Nordeste,RN,0,8500,0,566874
2022-12-05,Nordeste,RN,4,8504,1638,568512
2022-12-06,Nordeste,RN,3,8507,1216,569728
2022-12-07,Nordeste,RN,3,8510,1312,571040
2022-12-08,Nordeste,RN,1,8511,1431,572471
2022-12-09,Nordeste,RN,0,8511,0,572471
2022-12-10,Nordeste,RN,0,8511,0,572471
2022-12-11,Nordeste,RN,0,8511,0,572471
2022-12-12,Nordeste,RN,71,8582,2356,574827
2022-12-13,Nordeste,RN,7,8589,1082,575909
2022-12-14,Nordeste,RN,2,8591,707,576616
2022-12-15,Nordeste,RN,4,8595,196,576812
2022-12-16,Nordeste,RN,1,8596,1042,577854
2022-12-17,Nordeste,RN,0,8596,0,577854
2022-12-18,Nordeste,RN,0,8596,0,577854
2022-12-19,Nordeste,RN,3,8599,793,578647
2022-12-20,Nordeste,RN,4,8603,802,579449
2022-12-21,Nordeste,RN,2,8605,830,580279
2022-12-22,Nordeste,RN,8,8613,402,580681
2022-12-23,Nordeste,RN,5,8618,542,581223
2022-12-24,Nordeste,RN,0,8618,0,581223
2022-12-25,Nordeste,RN,0,8618,0,581223
2022-12-26,Nordeste,RN,3,8621,410,581633
2022-12-27,Nordeste,RN,3,8624,201,581834
2022-12-28,Nordeste,RN,62,8686,296,582130
2022-12-29,Nordeste,RN,1,8687,326,582456
2022-12-30,Nordeste,RN,2,8689,162,582618
2022-12-31,Nordeste,RN,0,8689,0,582618
2023-01-01,Nordeste,RN,0,8689,0,582618
2023-01-02,Nordeste,RN,0,8689,105,582723
2023-01-03,Nordeste,RN,3,8692,111,582834
2023-01-04,Nordeste,RN,0,8692,203,583037
2023-01-05,Nordeste,RN,1,8693,157,583194
2023-01-06,Nordeste,RN,0,8693,0,583194
2023-01-07,Nordeste,RN,0,8693,0,583194
2023-01-08,Nordeste,RN,0,8693,0,583194
2023-01-09,Nordeste,RN,0,8693,127,583321
2023-01-10,Nordeste,RN,1,8694,157,583478
2023-01-11,Nordeste,RN,0,8694,100,583578
2023-01-12,Nordeste,RN,1,8695,79,583657
2023-01-13,Nordeste,RN,0,8695,108,583765
2023-01-14,Nordeste,RN,0,8695,0,583765
2023-01-15,Nordeste,RN,0,8695,0,583765
2023-01-16,Nordeste,RN,1,8696,98,583863
2023-01-17,Nordeste,RN,2,8698,112,583975
2023-01-18,Nordeste,RN,0,8698,84,584059
2023-01-19,Nordeste,RN,1,8699,49,584108
2023-01-20,Nordeste,RN,1,8700,55,584163
2023-01-21,Nordeste,RN,0,8700,0,584163
2023-01-22,Nordeste,RN,0,8700,0,584163
2023-01-23,Nordeste,RN,0,8700,82,584245
2023-01-24,Nordeste,RN,3,8703,32,584277
2023-01-25,Nordeste,RN,2,8705,77,584354
2023-01-26,Nordeste,RN,0,8705,44,584398
2023-01-27,Nordeste,RN,0,8705,93,584491
2023-01-28,Nordeste,RN,0,8705,0,584491
2023-01-29,Nordeste,RN,0,8705,0,584491
2023-01-30,Nordeste,RN,1,8706,105,584596
2023-01-31,Nordeste,RN,0,8706,92,584688
2023-02-01,Nordeste,RN,0,8706,63,584751
2023-02-02,Nordeste,RN,1,8707,43,584794
2023-02-03,Nordeste,RN,0,8707,76,584870
2023-02-04,Nordeste,RN,0,8707,0,584870
2023-02-05,Nordeste,RN,0,8707,0,584870
2023-02-06,Nordeste,RN,0,8707,29,584899
2023-02-07,Nordeste,RN,3,8710,67,584966
2023-02-08,Nordeste,RN,0,8710,91,585057
2023-02-09,Nordeste,RN,0,8710,123,585180
2023-02-10,Nordeste,RN,1,8711,61,585241
2023-02-11,Nordeste,RN,0,8711,0,585241
2023-02-12,Nordeste,RN,0,8711,0,585241
2023-02-13,Nordeste,RN,0,8711,29,585270
2023-02-14,Nordeste,RN,0,8711,17,585287
2023-02-15,Nordeste,RN,0,8711,114,585401
2023-02-16,Nordeste,RN,1,8712,28,585429
2023-02-17,Nordeste,RN,0,8712,18,585447
2023-02-18,Nordeste,RN,0,8712,0,585447
2023-02-19,Nordeste,RN,0,8712,0,585447
2023-02-20,Nordeste,RN,0,8712,0,585447
2023-02-21,Nordeste,RN,0,8712,0,585447
2023-02-22,Nordeste,RN,0,8712,0,585447
2023-02-23,Nordeste,RN,3,8715,138,585585
2023-02-24,Nordeste,RN,0,8715,142,585727
2023-02-25,Nordeste,RN,0,8715,0,585727
2023-02-26,Nordeste,RN,0,8715,0,585727
2023-02-27,Nordeste,RN,0,8715,79,585806
2023-02-28,Nordeste,RN,0,8715,55,585861
2023-03-01,Nordeste,RN,0,8715,22,585883
2023-03-02,Nordeste,RN,0,8715,14,585897
2023-03-03,Nordeste,RN,0,8715,38,585935
2023-03-04,Nordeste,RN,0,8715,0,585935
2023-03-05,Nordeste,RN,0,8715,0,585935
2023-03-06,Nordeste,RN,0,8715,0,585935
2023-03-07,Nordeste,RN,0,8715,0,585935
2023-03-08,Nordeste,RN,0,8715,0,585935
2023-03-09,Nordeste,RN,0,8715,0,585935
2023-03-10,Nordeste,RN,0,8715,0,585935
2023-03-11,Nordeste,RN,1,8716,363,586298
2023-03-12,Nordeste,RN,0,8716,0,586298
2023-03-13,Nordeste,RN,0,8716,0,586298
2023-03-14,Nordeste,RN,0,8716,0,586298
2023-03-15,Nordeste,RN,0,8716,0,586298
2023-03-16,Nordeste,RN,0,8716,0,586298
2023-03-17,Nordeste,RN,0,8716,0,586298
2023-03-18,Nordeste,RN,0,8716,138,586436
2023-03-19,Nordeste,RN,0,8716,0,586436
2023-03-20,Nordeste,RN,0,8716,0,586436
2023-03-21,Nordeste,RN,0,8716,0,586436
2023-03-22,Nordeste,RN,0,8716,0,586436
2023-03-23,Nordeste,RN,0,8716,0,586436
2023-03-24,Nordeste,RN,0,8716,0,586436
2023-03-25,Nordeste,RN,4,8720,157,586593
2023-03-26,Nordeste,RN,0,8720,0,586593
2023-03-27,Nordeste,RN,0,8720,0,586593
2023-03-28,Nordeste,RN,0,8720,0,586593
2023-03-29,Nordeste,RN,0,8720,0,586593
2023-03-30,Nordeste,RN,0,8720,0,586593
2023-03-31,Nordeste,RN,0,8720,0,586593
2023-04-01,Nordeste,RN,1,8721,315,586908
2023-04-02,Nordeste,RN,0,8721,0,586908
2023-04-03,Nordeste,RN,0,8721,0,586908
2023-04-04,Nordeste,RN,0,8721,0,586908
2023-04-05,Nordeste,RN,0,8721,0,586908
2023-04-06,Nordeste,RN,0,8721,0,586908
2023-04-07,Nordeste,RN,0,8721,0,586908
2023-04-08,Nordeste,RN,3,8724,263,587171
2023-04-09,Nordeste,RN,0,8724,0,587171
2023-04-10,Nordeste,RN,0,8724,0,587171
2023-04-11,Nordeste,RN,0,8724,0,587171
