coduf,continente,regiao,data,casosAcumulado,obitosAcumulado,obitosNovos,casosAcumuladoMilhao,obitosNovosMilhao,totalVacinacoes,pessoasVacinadas,novasVacinacoes
CYM,North America,Cayman Islands,2021-02-03,398,2,0,5791,0,0,0,0
CYM,North America,Cayman Islands,2021-02-04,400,2,0,5820,0,11008,7811,0
CYM,North America,Cayman Islands,2021-02-05,400,2,0,5820,0,0,0,0
CYM,North America,Cayman Islands,2021-02-06,405,2,0,5893,0,0,0,0
CYM,North America,Cayman Islands,2021-02-07,405,2,0,5893,0,0,0,0
CYM,North America,Cayman Islands,2021-02-08,405,2,0,5893,0,0,0,0
CYM,North America,Cayman Islands,2021-02-09,405,2,0,5893,0,13609,8839,0
CYM,North America,Cayman Islands,2021-02-10,408,2,0,5936,0,14086,8912,477
CYM,North America,Cayman Islands,2021-02-11,408,2,0,5936,0,0,0,0
CYM,North America,Cayman Islands,2021-02-12,408,2,0,5936,0,15543,9172,0
CYM,North America,Cayman Islands,2021-02-13,411,2,0,5980,0,0,0,0
CYM,North America,Cayman Islands,2021-02-14,416,2,0,6053,0,0,0,0
CYM,North America,Cayman Islands,2021-02-15,416,2,0,6053,0,0,0,0
CYM,North America,Cayman Islands,2021-02-16,416,2,0,6053,0,0,0,0
CYM,North America,Cayman Islands,2021-02-17,419,2,0,6097,0,16725,9783,0
CYM,North America,Cayman Islands,2021-02-18,419,2,0,6097,0,0,0,0
CYM,North America,Cayman Islands,2021-02-19,419,2,0,6097,0,17285,10277,0
CYM,North America,Cayman Islands,2021-02-20,425,2,0,6184,0,18159,10521,874
CYM,North America,Cayman Islands,2021-02-21,428,2,0,6227,0,0,0,0
CYM,North America,Cayman Islands,2021-02-22,428,2,0,6227,0,0,0,0
CYM,North America,Cayman Islands,2021-02-23,428,2,0,6227,0,19938,12245,0
CYM,North America,Cayman Islands,2021-02-24,431,2,0,6271,0,20468,12710,530
CYM,North America,Cayman Islands,2021-02-25,431,2,0,6271,0,21106,0,638
CYM,North America,Cayman Islands,2021-02-26,431,2,0,6271,0,0,0,0
CYM,North America,Cayman Islands,2021-02-27,438,2,0,6373,0,0,0,0
CAF,Africa,Central African Republic,2021-01-19,5846,63,0,1047,0,0,0,0
CAF,Africa,Central African Republic,2021-01-20,5848,63,0,1048,0,0,0,0
CAF,Africa,Central African Republic,2021-01-21,5852,63,0,1048,0,0,0,0
CAF,Africa,Central African Republic,2021-01-22,5857,63,0,1049,0,0,0,0
CAF,Africa,Central African Republic,2021-01-23,5861,63,0,1050,0,0,0,0
CAF,Africa,Central African Republic,2021-01-24,5861,63,0,1050,0,0,0,0
CAF,Africa,Central African Republic,2021-01-25,5861,63,0,1050,0,0,0,0
CAF,Africa,Central African Republic,2021-01-26,5861,63,0,1050,0,0,0,0
CAF,Africa,Central African Republic,2021-01-27,5863,63,0,1050,0,0,0,0
CAF,Africa,Central African Republic,2021-01-28,5863,63,0,1050,0,0,0,0
CAF,Africa,Central African Republic,2021-01-29,5864,63,0,1051,0,0,0,0
CAF,Africa,Central African Republic,2021-01-30,5864,63,0,1051,0,0,0,0
CAF,Africa,Central African Republic,2021-01-31,5864,63,0,1051,0,0,0,0
CAF,Africa,Central African Republic,2021-02-01,5864,63,0,1051,0,0,0,0
CAF,Africa,Central African Republic,2021-02-02,5865,63,0,1051,0,0,0,0
CAF,Africa,Central African Republic,2021-02-03,5867,63,0,1051,0,0,0,0
CAF,Africa,Central African Republic,2021-02-04,5870,63,0,1052,0,0,0,0
CAF,Africa,Central African Republic,2021-02-05,5870,63,0,1052,0,0,0,0
CAF,Africa,Central African Republic,2021-02-06,5870,63,0,1052,0,0,0,0
CAF,Africa,Central African Republic,2021-02-07,5877,63,0,1053,0,0,0,0
CAF,Africa,Central African Republic,2021-02-08,5877,63,0,1053,0,0,0,0
CAF,Africa,Central African Republic,2021-02-09,5877,63,0,1053,0,0,0,0
CAF,Africa,Central African Republic,2021-02-10,5877,63,0,1053,0,0,0,0
CAF,Africa,Central African Republic,2021-02-11,5878,63,0,1053,0,0,0,0
CAF,Africa,Central African Republic,2021-02-12,5878,63,0,1053,0,0,0,0
CAF,Africa,Central African Republic,2021-02-13,5878,63,0,1053,0,0,0,0
CAF,Africa,Central African Republic,2021-02-14,5878,63,0,1053,0,0,0,0
CAF,Africa,Central African Republic,2021-02-15,5880,63,0,1053,0,0,0,0
CAF,Africa,Central African Republic,2021-02-16,5887,63,0,1055,0,0,0,0
CAF,Africa,Central African Republic,2021-02-17,5888,63,0,1055,0,0,0,0
CAF,Africa,Central African Republic,2021-02-18,5889,63,0,1055,0,0,0,0
CAF,Africa,Central African Republic,2021-02-19,5889,63,0,1055,0,0,0,0
CAF,Africa,Central African Republic,2021-02-20,5890,63,0,1055,0,0,0,0
CAF,Africa,Central African Republic,2021-02-21,5890,63,0,1055,0,0,0,0
CAF,Africa,Central African Republic,2021-02-22,5890,63,0,1055,0,0,0,0
CAF,Africa,Central African Republic,2021-02-23,5891,63,0,1055,0,0,0,0
CAF,Africa,Central African Republic,2021-02-24,5892,63,0,1056,0,0,0,0
CAF,Africa,Central African Republic,2021-02-25,5894,63,0,1056,0,0,0,0
CAF,Africa,Central African Republic,2021-02-26,5896,63,0,1056,0,0,0,0
CAF,Africa,Central African Republic,2021-02-27,5898,63,0,1057,0,0,0,0
TCD,Africa,Chad,2021-01-19,2919,114,2,164,0,0,0,0
TCD,Africa,Chad,2021-01-20,2977,115,1,167,0,0,0,0
TCD,Africa,Chad,2021-01-21,3012,115,0,169,0,0,0,0
TCD,Africa,Chad,2021-01-22,3065,115,0,172,0,0,0,0
TCD,Africa,Chad,2021-01-23,3104,116,1,175,0,0,0,0
TCD,Africa,Chad,2021-01-24,3137,116,0,176,0,0,0,0
TCD,Africa,Chad,2021-01-25,3161,117,1,178,0,0,0,0
TCD,Africa,Chad,2021-01-26,3182,117,0,179,0,0,0,0
TCD,Africa,Chad,2021-01-27,3225,117,0,181,0,0,0,0
TCD,Africa,Chad,2021-01-28,3269,118,1,184,0,0,0,0
TCD,Africa,Chad,2021-01-29,3296,119,1,185,0,0,0,0
TCD,Africa,Chad,2021-01-30,3321,119,0,187,0,0,0,0
TCD,Africa,Chad,2021-01-31,3347,119,0,188,0,0,0,0
TCD,Africa,Chad,2021-02-01,3376,119,0,190,0,0,0,0
TCD,Africa,Chad,2021-02-02,3385,122,3,190,0,0,0,0
TCD,Africa,Chad,2021-02-03,3404,122,0,192,0,0,0,0
TCD,Africa,Chad,2021-02-04,3419,122,0,192,0,0,0,0
TCD,Africa,Chad,2021-02-05,3433,122,0,193,0,0,0,0
TCD,Africa,Chad,2021-02-06,3450,125,3,194,0,0,0,0
TCD,Africa,Chad,2021-02-07,3473,126,1,195,0,0,0,0
TCD,Africa,Chad,2021-02-08,3497,126,0,197,0,0,0,0
TCD,Africa,Chad,2021-02-09,3508,126,0,197,0,0,0,0
TCD,Africa,Chad,2021-02-10,3539,126,0,199,0,0,0,0
TCD,Africa,Chad,2021-02-11,3568,127,1,201,0,0,0,0
TCD,Africa,Chad,2021-02-12,3581,127,0,202,0,0,0,0
TCD,Africa,Chad,2021-02-13,3597,128,1,202,0,0,0,0
TCD,Africa,Chad,2021-02-14,3622,128,0,204,0,0,0,0
TCD,Africa,Chad,2021-02-15,3645,129,1,205,0,0,0,0
TCD,Africa,Chad,2021-02-16,3664,131,2,206,0,0,0,0
TCD,Africa,Chad,2021-02-17,3689,131,0,208,0,0,0,0
TCD,Africa,Chad,2021-02-18,3724,132,1,210,0,0,0,0
TCD,Africa,Chad,2021-02-19,3751,132,0,211,0,0,0,0
TCD,Africa,Chad,2021-02-20,3776,132,0,213,0,0,0,0
TCD,Africa,Chad,2021-02-21,3794,133,1,214,0,0,0,0
TCD,Africa,Chad,2021-02-22,3849,134,1,217,0,0,0,0
TCD,Africa,Chad,2021-02-23,3868,135,1,218,0,0,0,0
TCD,Africa,Chad,2021-02-24,3882,136,1,219,0,0,0,0
TCD,Africa,Chad,2021-02-25,3904,136,0,220,0,0,0,0
TCD,Africa,Chad,2021-02-26,3934,137,1,221,0,0,0,0
TCD,Africa,Chad,2021-02-27,3957,138,1,223,0,0,0,0
CHL,South America,Chile,2021-01-19,673750,17547,70,34368,3,52594,44222,19367
CHL,South America,Chile,2021-01-20,677151,17573,26,34541,1,61904,53532,9310
CHL,South America,Chile,2021-01-21,680740,17594,21,34725,1,64960,56588,3056
CHL,South America,Chile,2021-01-22,685107,17702,108,34947,5,65375,56999,415
CHL,South America,Chile,2021-01-23,690066,17786,84,35200,4,0,0,0
CHL,South America,Chile,2021-01-24,694647,17854,68,35434,3,0,0,0
CHL,South America,Chile,2021-01-25,699110,17933,79,35662,4,66795,57016,0
CHL,South America,Chile,2021-01-26,703178,17999,66,35869,3,67409,57035,614
CHL,South America,Chile,2021-01-27,706500,18023,24,36039,1,67444,57036,35
CHL,South America,Chile,2021-01-28,709888,18040,17,36211,0,0,0,0
CHL,South America,Chile,2021-01-29,714143,18174,134,36428,6,67449,57036,0
CHL,South America,Chile,2021-01-30,718749,18257,83,36663,4,67450,57037,1
CHL,South America,Chile,2021-01-31,722900,18339,82,36875,4,67451,57037,1
CHL,South America,Chile,2021-02-01,727109,18452,113,37090,5,67452,57038,1
CHL,South America,Chile,2021-02-02,730888,18537,85,37283,4,80651,70231,13199
CHL,South America,Chile,2021-02-03,734035,18559,22,37443,1,251039,240619,170388
CHL,South America,Chile,2021-02-04,736645,18576,17,37576,0,427221,414693,176182
CHL,South America,Chile,2021-02-05,740237,18731,155,37759,7,596744,583545,169523
CHL,South America,Chile,2021-02-06,744019,18808,77,37952,3,624605,611401,27861
CHL,South America,Chile,2021-02-07,748082,18895,87,38160,4,633247,620040,8642
CHL,South America,Chile,2021-02-08,751886,18974,79,38354,4,866556,841567,233309
CHL,South America,Chile,2021-02-09,755350,19056,82,38530,4,1128499,1084120,261943
CHL,South America,Chile,2021-02-10,758189,19084,28,38675,1,1409321,1356594,280822
CHL,South America,Chile,2021-02-11,760576,19105,21,38797,1,1663640,1608024,254319
CHL,South America,Chile,2021-02-12,764307,19262,157,38987,8,1893137,1837311,229497
CHL,South America,Chile,2021-02-13,768471,19345,83,39200,4,1922701,1866842,29564
CHL,South America,Chile,2021-02-14,772395,19443,98,39400,4,1927169,1871310,4468
CHL,South America,Chile,2021-02-15,776209,19541,98,39594,4,2193078,2137219,265909
CHL,South America,Chile,2021-02-16,779541,19624,83,39764,4,2413184,2357313,220106
CHL,South America,Chile,2021-02-17,782039,19644,20,39892,1,2601234,2545363,188050
CHL,South America,Chile,2021-02-18,784314,19659,15,40008,0,2756533,2700661,155299
CHL,South America,Chile,2021-02-19,788142,19798,139,40203,7,2898688,2842813,142155
CHL,South America,Chile,2021-02-20,791939,19897,99,40397,5,2908329,2852454,9641
CHL,South America,Chile,2021-02-21,795845,19974,77,40596,3,2909492,2853617,1163
CHL,South America,Chile,2021-02-22,799460,20042,68,40781,3,3017657,2961760,108165
CHL,South America,Chile,2021-02-23,803009,20126,84,40962,4,3111918,3055981,94261
CHL,South America,Chile,2021-02-24,805317,20151,25,41079,1,3198205,3142094,86287
CHL,South America,Chile,2021-02-25,807872,20173,22,41210,1,3284329,3228073,86124
CHL,South America,Chile,2021-02-26,812344,20310,137,41438,6,3362760,3306386,78431
CHL,South America,Chile,2021-02-27,816929,20400,90,41672,4,3372810,3316432,10050
CHN,Asia,China,2021-01-19,99191,4805,1,69,0,0,0,0
CHN,Asia,China,2021-01-20,99414,4807,2,69,0,15000000,0,0
CHN,Asia,China,2021-01-21,99589,4808,1,69,0,0,0,0
CHN,Asia,China,2021-01-22,99767,4809,1,69,0,0,0,0
CHN,Asia,China,2021-01-23,99931,4810,1,70,0,0,0,0
CHN,Asia,China,2021-01-24,100136,4810,0,70,0,0,0,0
CHN,Asia,China,2021-01-25,100291,4811,1,70,0,0,0,0
CHN,Asia,China,2021-01-26,100431,4814,3,70,0,22767000,0,0
CHN,Asia,China,2021-01-27,100548,4816,2,70,0,0,0,0
CHN,Asia,China,2021-01-28,100641,4818,2,70,0,0,0,0
CHN,Asia,China,2021-01-29,100747,4820,2,70,0,0,0,0
CHN,Asia,China,2021-01-30,100877,4821,1,70,0,0,0,0
CHN,Asia,China,2021-01-31,100974,4823,2,70,0,24000000,0,0
CHN,Asia,China,2021-02-01,101039,4825,2,70,0,0,0,0
CHN,Asia,China,2021-02-02,101092,4826,1,70,0,0,0,0
CHN,Asia,China,2021-02-03,101143,4828,2,70,0,31236000,0,0
CHN,Asia,China,2021-02-04,101187,4829,1,70,0,0,0,0
CHN,Asia,China,2021-02-05,101241,4831,2,71,0,0,0,0
CHN,Asia,China,2021-02-06,101272,4831,0,71,0,0,0,0
CHN,Asia,China,2021-02-07,101316,4831,0,71,0,0,0,0
CHN,Asia,China,2021-02-08,101363,4831,0,71,0,0,0,0
CHN,Asia,China,2021-02-09,101408,4831,0,71,0,40520000,0,0
CHN,Asia,China,2021-02-10,101429,4833,2,71,0,0,0,0
CHN,Asia,China,2021-02-11,101463,4834,1,71,0,0,0,0
CHN,Asia,China,2021-02-12,101496,4836,2,71,0,0,0,0
CHN,Asia,China,2021-02-13,101515,4837,1,71,0,0,0,0
CHN,Asia,China,2021-02-14,101536,4838,1,71,0,0,0,0
CHN,Asia,China,2021-02-15,101561,4838,0,71,0,0,0,0
CHN,Asia,China,2021-02-16,101576,4838,0,71,0,0,0,0
CHN,Asia,China,2021-02-17,101604,4840,2,71,0,0,0,0
CHN,Asia,China,2021-02-18,101624,4842,2,71,0,0,0,0
CHN,Asia,China,2021-02-19,101646,4842,0,71,0,0,0,0
CHN,Asia,China,2021-02-20,101669,4842,0,71,0,0,0,0
CHN,Asia,China,2021-02-21,101700,4842,0,71,0,0,0,0
CHN,Asia,China,2021-02-22,101726,4842,0,71,0,0,0,0
CHN,Asia,China,2021-02-23,101750,4842,0,71,0,0,0,0
CHN,Asia,China,2021-02-24,101778,4842,0,71,0,0,0,0
CHN,Asia,China,2021-02-25,101802,4843,1,71,0,0,0,0
CHN,Asia,China,2021-02-26,101836,4843,0,71,0,0,0,0
CHN,Asia,China,2021-02-27,101878,4843,0,71,0,0,0,0
COL,South America,Colombia,2021-01-19,1908413,48631,375,36789,7,0,0,0
COL,South America,Colombia,2021-01-20,1923132,49004,373,37073,7,0,0,0
COL,South America,Colombia,2021-01-21,1939071,49402,398,37380,7,0,0,0
COL,South America,Colombia,2021-01-22,1956979,49792,390,37725,7,0,0,0
COL,South America,Colombia,2021-01-23,1972345,50187,395,38021,7,0,0,0
COL,South America,Colombia,2021-01-24,1987418,50586,399,38312,7,0,0,0
COL,South America,Colombia,2021-01-25,2002969,50982,396,38612,7,0,0,0
COL,South America,Colombia,2021-01-26,2015485,51374,392,38853,7,0,0,0
COL,South America,Colombia,2021-01-27,2027746,51747,373,39089,7,0,0,0
COL,South America,Colombia,2021-01-28,2041352,52128,381,39352,7,0,0,0
COL,South America,Colombia,2021-01-29,2055305,52523,395,39621,7,0,0,0
COL,South America,Colombia,2021-01-30,2067575,52913,390,39857,7,0,0,0
COL,South America,Colombia,2021-01-31,2077633,53284,371,40051,7,0,0,0
COL,South America,Colombia,2021-02-01,2086806,53650,366,40228,7,0,0,0
COL,South America,Colombia,2021-02-02,2094884,53983,333,40384,6,0,0,0
COL,South America,Colombia,2021-02-03,2104506,54272,289,40569,5,0,0,0
COL,South America,Colombia,2021-02-04,2114597,54576,304,40764,5,0,0,0
COL,South America,Colombia,2021-02-05,2125622,54877,301,40976,5,0,0,0
COL,South America,Colombia,2021-02-06,2135412,55131,254,41165,4,0,0,0
COL,South America,Colombia,2021-02-07,2142660,55403,272,41305,5,0,0,0
COL,South America,Colombia,2021-02-08,2151207,55693,290,41469,5,0,0,0
COL,South America,Colombia,2021-02-09,2157216,55993,300,41585,5,0,0,0
COL,South America,Colombia,2021-02-10,2161462,56290,297,41667,5,0,0,0
COL,South America,Colombia,2021-02-11,2166904,56507,217,41772,4,0,0,0
COL,South America,Colombia,2021-02-12,2173347,56733,226,41896,4,0,0,0
COL,South America,Colombia,2021-02-13,2179641,56983,250,42017,4,0,0,0
COL,South America,Colombia,2021-02-14,2185169,57196,213,42124,4,0,0,0
COL,South America,Colombia,2021-02-15,2190116,57425,229,42219,4,0,0,0
COL,South America,Colombia,2021-02-16,2195039,57605,180,42314,3,0,0,0
COL,South America,Colombia,2021-02-17,2198549,57786,181,42382,3,18,0,0
COL,South America,Colombia,2021-02-18,2202598,57949,163,42460,3,9935,0,9917
COL,South America,Colombia,2021-02-19,2207701,58134,185,42558,3,21307,0,11372
COL,South America,Colombia,2021-02-20,2212525,58334,200,42651,3,33140,0,11833
COL,South America,Colombia,2021-02-21,2217001,58511,177,42738,3,39827,0,6687
COL,South America,Colombia,2021-02-22,2222018,58685,174,42834,3,45166,0,5339
COL,South America,Colombia,2021-02-23,2226262,58834,149,42916,2,48150,0,2984
COL,South America,Colombia,2021-02-24,2229663,58974,140,42982,2,50524,0,2374
COL,South America,Colombia,2021-02-25,2233589,59118,144,43057,2,66157,0,15633
COL,South America,Colombia,2021-02-26,2237542,59260,142,43134,2,81333,0,15176
COL,South America,Colombia,2021-02-27,2241225,59396,136,43205,2,114042,0,32709
COM,Africa,Comoros,2021-01-19,1699,49,4,2030,4,0,0,0
COM,Africa,Comoros,2021-01-20,1794,51,2,2143,2,0,0,0
COM,Africa,Comoros,2021-01-21,1863,54,3,2226,3,0,0,0
COM,Africa,Comoros,2021-01-22,2012,62,8,2404,9,0,0,0
COM,Africa,Comoros,2021-01-23,2090,63,1,2497,1,0,0,0
COM,Africa,Comoros,2021-01-24,2190,70,7,2617,8,0,0,0
COM,Africa,Comoros,2021-01-25,2198,71,1,2626,1,0,0,0
COM,Africa,Comoros,2021-01-26,2280,76,5,2724,5,0,0,0
COM,Africa,Comoros,2021-01-27,2355,77,1,2814,1,0,0,0
COM,Africa,Comoros,2021-01-28,2422,81,4,2894,4,0,0,0
COM,Africa,Comoros,2021-01-29,2528,85,4,3021,4,0,0,0
COM,Africa,Comoros,2021-01-30,2576,89,4,3078,4,0,0,0
COM,Africa,Comoros,2021-01-31,2648,90,1,3164,1,0,0,0
COM,Africa,Comoros,2021-02-01,2656,93,3,3174,3,0,0,0
COM,Africa,Comoros,2021-02-02,2741,98,5,3275,5,0,0,0
COM,Africa,Comoros,2021-02-03,2778,100,2,3319,2,0,0,0
COM,Africa,Comoros,2021-02-04,2822,104,4,3372,4,0,0,0
COM,Africa,Comoros,2021-02-05,2905,105,1,3471,1,0,0,0
COM,Africa,Comoros,2021-02-06,2931,105,0,3502,0,0,0,0
COM,Africa,Comoros,2021-02-07,3016,108,3,3604,3,0,0,0
COM,Africa,Comoros,2021-02-08,3018,112,4,3606,4,0,0,0
COM,Africa,Comoros,2021-02-09,3083,115,3,3684,3,0,0,0
COM,Africa,Comoros,2021-02-10,3109,118,3,3715,3,0,0,0
COM,Africa,Comoros,2021-02-11,3139,120,2,3751,2,0,0,0
COM,Africa,Comoros,2021-02-12,3206,122,2,3831,2,0,0,0
COM,Africa,Comoros,2021-02-13,3220,125,3,3848,3,0,0,0
COM,Africa,Comoros,2021-02-14,3262,128,3,3898,3,0,0,0
COM,Africa,Comoros,2021-02-15,3264,128,0,3900,0,0,0,0
COM,Africa,Comoros,2021-02-16,3323,133,5,3971,5,0,0,0
COM,Africa,Comoros,2021-02-17,3323,133,0,3971,0,0,0,0
COM,Africa,Comoros,2021-02-18,3343,135,2,3995,2,0,0,0
COM,Africa,Comoros,2021-02-19,3388,138,3,4048,3,0,0,0
COM,Africa,Comoros,2021-02-20,3403,142,4,4066,4,0,0,0
COM,Africa,Comoros,2021-02-21,3420,143,1,4087,1,0,0,0
COM,Africa,Comoros,2021-02-22,3432,143,0,4101,0,0,0,0
COM,Africa,Comoros,2021-02-23,3448,144,1,4120,1,0,0,0
COM,Africa,Comoros,2021-02-24,3452,144,0,4125,0,0,0,0
COM,Africa,Comoros,2021-02-25,3469,144,0,4145,0,0,0,0
COM,Africa,Comoros,2021-02-26,3482,144,0,4161,0,0,0,0
COM,Africa,Comoros,2021-02-27,3488,144,0,4168,0,0,0,0
COG,Africa,Congo,2021-01-19,7794,117,0,1305,0,0,0,0
COG,Africa,Congo,2021-01-20,7887,117,0,1321,0,0,0,0
COG,Africa,Congo,2021-01-21,7887,117,0,1321,0,0,0,0
COG,Africa,Congo,2021-01-22,7887,117,0,1321,0,0,0,0
COG,Africa,Congo,2021-01-23,7887,117,0,1321,0,0,0,0
COG,Africa,Congo,2021-01-24,7887,117,0,1321,0,0,0,0
COG,Africa,Congo,2021-01-25,7887,117,0,1321,0,0,0,0
COG,Africa,Congo,2021-01-26,7887,117,0,1321,0,0,0,0
COG,Africa,Congo,2021-01-27,7887,117,0,1321,0,0,0,0
COG,Africa,Congo,2021-01-28,8060,122,5,1349,0,0,0,0
COG,Africa,Congo,2021-01-29,8060,122,0,1349,0,0,0,0
COG,Africa,Congo,2021-01-30,8060,122,0,1349,0,0,0,0
COG,Africa,Congo,2021-01-31,8060,122,0,1349,0,0,0,0
COG,Africa,Congo,2021-02-01,8060,122,0,1349,0,0,0,0
